videoname,speaker_id,label
LA_T_6227496,LA_0081,0
LA_T_6322780,LA_0081,0
LA_T_6370833,LA_0081,0
LA_T_6423802,LA_0081,0
LA_T_6426400,LA_0081,0
LA_T_6458679,LA_0081,0
LA_T_6541095,LA_0081,0
LA_T_6650735,LA_0081,0
LA_T_6669635,LA_0081,0
LA_T_6676313,LA_0081,0
LA_T_6769763,LA_0081,0
LA_T_6774634,LA_0081,0
LA_T_6808825,LA_0081,0
LA_T_7075102,LA_0081,0
LA_T_7145903,LA_0081,0
LA_T_7163377,LA_0081,0
LA_T_7183032,LA_0081,0
LA_T_7213473,LA_0081,0
LA_T_7292672,LA_0081,0
LA_T_7300523,LA_0081,0
LA_T_7337587,LA_0081,0
LA_T_7351960,LA_0081,0
LA_T_7363698,LA_0081,0
LA_T_7388260,LA_0081,0
LA_T_7419838,LA_0081,0
LA_T_7648440,LA_0081,0
LA_T_7697827,LA_0081,0
LA_T_7776350,LA_0081,0
LA_T_7848595,LA_0081,0
LA_T_7944618,LA_0081,0
LA_T_7967427,LA_0081,0
LA_T_7972168,LA_0081,0
LA_T_8025784,LA_0081,0
LA_T_8124095,LA_0081,0
LA_T_8140876,LA_0081,0
LA_T_8162147,LA_0081,0
LA_T_8173514,LA_0081,0
LA_T_8180259,LA_0081,0
LA_T_8200308,LA_0081,0
LA_T_8257553,LA_0081,0
LA_T_8326490,LA_0081,0
LA_T_8339895,LA_0081,0
LA_T_8344139,LA_0081,0
LA_T_8388870,LA_0081,0
LA_T_8438885,LA_0081,0
LA_T_8464594,LA_0081,0
LA_T_8511040,LA_0081,0
LA_T_8543938,LA_0081,0
LA_T_8615006,LA_0081,0
LA_T_8845558,LA_0081,0
LA_T_8852458,LA_0081,0
LA_T_8880498,LA_0081,0
LA_T_8893973,LA_0081,0
LA_T_8985520,LA_0081,0
LA_T_9017338,LA_0081,0
LA_T_9074196,LA_0081,0
LA_T_9213454,LA_0081,0
LA_T_9358107,LA_0081,0
LA_T_9396899,LA_0081,0
LA_T_9411327,LA_0081,0
LA_T_9504498,LA_0081,0
LA_T_9631300,LA_0081,0
LA_T_9650425,LA_0081,0
LA_T_9741234,LA_0081,0
LA_T_9746491,LA_0081,0
LA_T_9763074,LA_0081,0
LA_T_9838989,LA_0081,0
LA_T_9844620,LA_0081,0
LA_T_9896606,LA_0081,0
LA_T_9912890,LA_0081,0
LA_T_1199930,LA_0082,0
LA_T_1219386,LA_0082,0
LA_T_1487560,LA_0082,0
LA_T_1569908,LA_0082,0
LA_T_1584182,LA_0082,0
LA_T_1585521,LA_0082,0
LA_T_1623473,LA_0082,0
LA_T_1667973,LA_0082,0
LA_T_1756992,LA_0082,0
LA_T_1792767,LA_0082,0
LA_T_1830509,LA_0082,0
LA_T_1908512,LA_0082,0
LA_T_1923872,LA_0082,0
LA_T_1931571,LA_0082,0
LA_T_1934754,LA_0082,0
LA_T_2043279,LA_0082,0
LA_T_2130583,LA_0082,0
LA_T_2147641,LA_0082,0
LA_T_2216602,LA_0082,0
LA_T_2217523,LA_0082,0
LA_T_2520647,LA_0082,0
LA_T_2618051,LA_0082,0
LA_T_2675422,LA_0082,0
LA_T_2699884,LA_0082,0
LA_T_2925763,LA_0082,0
LA_T_3026804,LA_0082,0
LA_T_3068473,LA_0082,0
LA_T_3119779,LA_0082,0
LA_T_3171621,LA_0082,0
LA_T_3208992,LA_0082,0
LA_T_3226167,LA_0082,0
LA_T_3301728,LA_0082,0
LA_T_3324636,LA_0082,0
LA_T_3362906,LA_0082,0
LA_T_3513521,LA_0082,0
LA_T_3517928,LA_0082,0
LA_T_3524074,LA_0082,0
LA_T_3583591,LA_0082,0
LA_T_3611811,LA_0082,0
LA_T_3659915,LA_0082,0
LA_T_3661578,LA_0082,0
LA_T_3704574,LA_0082,0
LA_T_3748161,LA_0082,0
LA_T_3782527,LA_0082,0
LA_T_3915181,LA_0082,0
LA_T_3925776,LA_0082,0
LA_T_3963536,LA_0082,0
LA_T_4068159,LA_0082,0
LA_T_4169604,LA_0082,0
LA_T_4198628,LA_0082,0
LA_T_4210946,LA_0082,0
LA_T_4369129,LA_0082,0
LA_T_4451463,LA_0082,0
LA_T_4481879,LA_0082,0
LA_T_4486316,LA_0082,0
LA_T_4638884,LA_0082,0
LA_T_4710044,LA_0082,0
LA_T_4710920,LA_0082,0
LA_T_4740750,LA_0082,0
LA_T_4769298,LA_0082,0
LA_T_4772321,LA_0082,0
LA_T_4817040,LA_0082,0
LA_T_4860349,LA_0082,0
LA_T_4940666,LA_0082,0
LA_T_4991041,LA_0082,0
LA_T_5043225,LA_0082,0
LA_T_5103637,LA_0082,0
LA_T_5167256,LA_0082,0
LA_T_5353096,LA_0082,0
LA_T_5408992,LA_0082,0
LA_T_5443164,LA_0082,0
LA_T_5533183,LA_0082,0
LA_T_5599339,LA_0082,0
LA_T_5787857,LA_0082,0
LA_T_5890305,LA_0082,0
LA_T_6058119,LA_0082,0
LA_T_6078773,LA_0082,0
LA_T_6253524,LA_0082,0
LA_T_6368265,LA_0082,0
LA_T_6441166,LA_0082,0
LA_T_6496177,LA_0082,0
LA_T_6551574,LA_0082,0
LA_T_6554775,LA_0082,0
LA_T_6632006,LA_0082,0
LA_T_6666532,LA_0082,0
LA_T_6726155,LA_0082,0
LA_T_6766056,LA_0082,0
LA_T_6774071,LA_0082,0
LA_T_6795804,LA_0082,0
LA_T_6835345,LA_0082,0
LA_T_6946670,LA_0082,0
LA_T_7220833,LA_0082,0
LA_T_7278711,LA_0082,0
LA_T_7327413,LA_0082,0
LA_T_7367042,LA_0082,0
LA_T_7468662,LA_0082,0
LA_T_7667225,LA_0082,0
LA_T_7696598,LA_0082,0
LA_T_7815754,LA_0082,0
LA_T_7816568,LA_0082,0
LA_T_7851926,LA_0082,0
LA_T_8038233,LA_0082,0
LA_T_8040847,LA_0082,0
LA_T_8147741,LA_0082,0
LA_T_8193150,LA_0082,0
LA_T_8219979,LA_0082,0
LA_T_8230959,LA_0082,0
LA_T_8337767,LA_0082,0
LA_T_8374631,LA_0082,0
LA_T_8448396,LA_0082,0
LA_T_8522600,LA_0082,0
LA_T_8597023,LA_0082,0
LA_T_8597829,LA_0082,0
LA_T_8639914,LA_0082,0
LA_T_8705208,LA_0082,0
LA_T_8793633,LA_0082,0
LA_T_8806097,LA_0082,0
LA_T_8970804,LA_0082,0
LA_T_9075670,LA_0082,0
LA_T_9101277,LA_0082,0
LA_T_9390369,LA_0082,0
LA_T_9392229,LA_0082,0
LA_T_9408141,LA_0082,0
LA_T_9502120,LA_0082,0
LA_T_9634249,LA_0082,0
LA_T_9675042,LA_0082,0
LA_T_9728429,LA_0082,0
LA_T_9772981,LA_0082,0
LA_T_9778924,LA_0082,0
LA_T_9884197,LA_0082,0
LA_T_9955851,LA_0082,0
LA_T_9983805,LA_0082,0
LA_T_1031233,LA_0083,0
LA_T_1126222,LA_0083,0
LA_T_1188742,LA_0083,0
LA_T_1197695,LA_0083,0
LA_T_1261884,LA_0083,0
LA_T_1269847,LA_0083,0
LA_T_1504888,LA_0083,0
LA_T_1555189,LA_0083,0
LA_T_1662467,LA_0083,0
LA_T_1678844,LA_0083,0
LA_T_1745865,LA_0083,0
LA_T_1785278,LA_0083,0
LA_T_1793666,LA_0083,0
LA_T_1864383,LA_0083,0
LA_T_1873366,LA_0083,0
LA_T_1897788,LA_0083,0
LA_T_1914243,LA_0083,0
LA_T_1933449,LA_0083,0
LA_T_2193944,LA_0083,0
LA_T_2226656,LA_0083,0
LA_T_2304357,LA_0083,0
LA_T_2347217,LA_0083,0
LA_T_2376874,LA_0083,0
LA_T_2406356,LA_0083,0
LA_T_2419538,LA_0083,0
LA_T_2476165,LA_0083,0
LA_T_2535749,LA_0083,0
LA_T_2560383,LA_0083,0
LA_T_2709262,LA_0083,0
LA_T_2824772,LA_0083,0
LA_T_3022241,LA_0083,0
LA_T_3059635,LA_0083,0
LA_T_3060760,LA_0083,0
LA_T_3163425,LA_0083,0
LA_T_3325988,LA_0083,0
LA_T_3492130,LA_0083,0
LA_T_3508559,LA_0083,0
LA_T_3649480,LA_0083,0
LA_T_3729389,LA_0083,0
LA_T_3774973,LA_0083,0
LA_T_3812469,LA_0083,0
LA_T_3843638,LA_0083,0
LA_T_3865816,LA_0083,0
LA_T_3983390,LA_0083,0
LA_T_4027900,LA_0083,0
LA_T_4255653,LA_0083,0
LA_T_4302417,LA_0083,0
LA_T_4348949,LA_0083,0
LA_T_4396533,LA_0083,0
LA_T_4428088,LA_0083,0
LA_T_4486346,LA_0083,0
LA_T_4543133,LA_0083,0
LA_T_4591528,LA_0083,0
LA_T_4652434,LA_0083,0
LA_T_4667091,LA_0083,0
LA_T_4678612,LA_0083,0
LA_T_4734861,LA_0083,0
LA_T_4811800,LA_0083,0
LA_T_4855072,LA_0083,0
LA_T_4890539,LA_0083,0
LA_T_4927126,LA_0083,0
LA_T_4983711,LA_0083,0
LA_T_5294797,LA_0083,0
LA_T_5383824,LA_0083,0
LA_T_5481571,LA_0083,0
LA_T_5675574,LA_0083,0
LA_T_5759484,LA_0083,0
LA_T_5786461,LA_0083,0
LA_T_5900964,LA_0083,0
LA_T_5918833,LA_0083,0
LA_T_5949193,LA_0083,0
LA_T_5973899,LA_0083,0
LA_T_6150466,LA_0083,0
LA_T_6212732,LA_0083,0
LA_T_6362766,LA_0083,0
LA_T_6371068,LA_0083,0
LA_T_6457872,LA_0083,0
LA_T_6521388,LA_0083,0
LA_T_6531051,LA_0083,0
LA_T_6540438,LA_0083,0
LA_T_6620806,LA_0083,0
LA_T_6668176,LA_0083,0
LA_T_6763611,LA_0083,0
LA_T_6799312,LA_0083,0
LA_T_6813958,LA_0083,0
LA_T_6949400,LA_0083,0
LA_T_6995687,LA_0083,0
LA_T_7000444,LA_0083,0
LA_T_7024437,LA_0083,0
LA_T_7024613,LA_0083,0
LA_T_7234808,LA_0083,0
LA_T_7254652,LA_0083,0
LA_T_7344886,LA_0083,0
LA_T_7504201,LA_0083,0
LA_T_7515281,LA_0083,0
LA_T_7566470,LA_0083,0
LA_T_7613910,LA_0083,0
LA_T_7746591,LA_0083,0
LA_T_7855509,LA_0083,0
LA_T_7861379,LA_0083,0
LA_T_7866363,LA_0083,0
LA_T_7944475,LA_0083,0
LA_T_7974354,LA_0083,0
LA_T_7974410,LA_0083,0
LA_T_7974459,LA_0083,0
LA_T_8032109,LA_0083,0
LA_T_8049822,LA_0083,0
LA_T_8156237,LA_0083,0
LA_T_8214917,LA_0083,0
LA_T_8387777,LA_0083,0
LA_T_8423394,LA_0083,0
LA_T_8503822,LA_0083,0
LA_T_8520270,LA_0083,0
LA_T_8760338,LA_0083,0
LA_T_8791339,LA_0083,0
LA_T_8865587,LA_0083,0
LA_T_8918938,LA_0083,0
LA_T_8987811,LA_0083,0
LA_T_8989127,LA_0083,0
LA_T_9189420,LA_0083,0
LA_T_9203438,LA_0083,0
LA_T_9226313,LA_0083,0
LA_T_9275052,LA_0083,0
LA_T_9320200,LA_0083,0
LA_T_9402563,LA_0083,0
LA_T_9519970,LA_0083,0
LA_T_9565794,LA_0083,0
LA_T_9644594,LA_0083,0
LA_T_9660280,LA_0083,0
LA_T_9673436,LA_0083,0
LA_T_9717737,LA_0083,0
LA_T_9923341,LA_0083,0
LA_T_1011221,LA_0084,0
LA_T_1158098,LA_0084,0
LA_T_1483721,LA_0084,0
LA_T_1590181,LA_0084,0
LA_T_1622807,LA_0084,0
LA_T_1831818,LA_0084,0
LA_T_1878391,LA_0084,0
LA_T_1895676,LA_0084,0
LA_T_1948575,LA_0084,0
LA_T_1963829,LA_0084,0
LA_T_1970201,LA_0084,0
LA_T_2109303,LA_0084,0
LA_T_2280500,LA_0084,0
LA_T_2450169,LA_0084,0
LA_T_2454697,LA_0084,0
LA_T_2474244,LA_0084,0
LA_T_2547007,LA_0084,0
LA_T_2579152,LA_0084,0
LA_T_2822179,LA_0084,0
LA_T_2852133,LA_0084,0
LA_T_3041149,LA_0084,0
LA_T_3041626,LA_0084,0
LA_T_3058432,LA_0084,0
LA_T_3154528,LA_0084,0
LA_T_3204710,LA_0084,0
LA_T_3325414,LA_0084,0
LA_T_3354987,LA_0084,0
LA_T_3397728,LA_0084,0
LA_T_3426509,LA_0084,0
LA_T_3452222,LA_0084,0
LA_T_3624315,LA_0084,0
LA_T_3641295,LA_0084,0
LA_T_3643851,LA_0084,0
LA_T_3679258,LA_0084,0
LA_T_3725307,LA_0084,0
LA_T_3956959,LA_0084,0
LA_T_3968554,LA_0084,0
LA_T_4072277,LA_0084,0
LA_T_4075500,LA_0084,0
LA_T_4124955,LA_0084,0
LA_T_4337007,LA_0084,0
LA_T_4345283,LA_0084,0
LA_T_4350897,LA_0084,0
LA_T_4366892,LA_0084,0
LA_T_4460814,LA_0084,0
LA_T_4494495,LA_0084,0
LA_T_4565832,LA_0084,0
LA_T_4575102,LA_0084,0
LA_T_4606578,LA_0084,0
LA_T_4679163,LA_0084,0
LA_T_4778437,LA_0084,0
LA_T_4801937,LA_0084,0
LA_T_4807785,LA_0084,0
LA_T_4825064,LA_0084,0
LA_T_4829102,LA_0084,0
LA_T_4848180,LA_0084,0
LA_T_4853464,LA_0084,0
LA_T_5051764,LA_0084,0
LA_T_5140325,LA_0084,0
LA_T_5179598,LA_0084,0
LA_T_5214235,LA_0084,0
LA_T_5235221,LA_0084,0
LA_T_5387155,LA_0084,0
LA_T_5525305,LA_0084,0
LA_T_5535201,LA_0084,0
LA_T_5633732,LA_0084,0
LA_T_5637214,LA_0084,0
LA_T_5751244,LA_0084,0
LA_T_5795459,LA_0084,0
LA_T_5796504,LA_0084,0
LA_T_5824253,LA_0084,0
LA_T_5855384,LA_0084,0
LA_T_6106283,LA_0084,0
LA_T_6139557,LA_0084,0
LA_T_6237013,LA_0084,0
LA_T_6524013,LA_0084,0
LA_T_6602884,LA_0084,0
LA_T_6698424,LA_0084,0
LA_T_6710807,LA_0084,0
LA_T_6812855,LA_0084,0
LA_T_6978009,LA_0084,0
LA_T_6982603,LA_0084,0
LA_T_7051313,LA_0084,0
LA_T_7086580,LA_0084,0
LA_T_7165182,LA_0084,0
LA_T_7226623,LA_0084,0
LA_T_7231745,LA_0084,0
LA_T_7317221,LA_0084,0
LA_T_7359075,LA_0084,0
LA_T_7445288,LA_0084,0
LA_T_7533042,LA_0084,0
LA_T_7583143,LA_0084,0
LA_T_7690633,LA_0084,0
LA_T_7717952,LA_0084,0
LA_T_7746928,LA_0084,0
LA_T_7778575,LA_0084,0
LA_T_7786868,LA_0084,0
LA_T_7839314,LA_0084,0
LA_T_7878810,LA_0084,0
LA_T_7962007,LA_0084,0
LA_T_8007489,LA_0084,0
LA_T_8052308,LA_0084,0
LA_T_8057044,LA_0084,0
LA_T_8105555,LA_0084,0
LA_T_8164024,LA_0084,0
LA_T_8185303,LA_0084,0
LA_T_8196808,LA_0084,0
LA_T_8290600,LA_0084,0
LA_T_8342717,LA_0084,0
LA_T_8405652,LA_0084,0
LA_T_8571358,LA_0084,0
LA_T_8589988,LA_0084,0
LA_T_8780063,LA_0084,0
LA_T_8781605,LA_0084,0
LA_T_8807017,LA_0084,0
LA_T_8812445,LA_0084,0
LA_T_8919107,LA_0084,0
LA_T_8983353,LA_0084,0
LA_T_9002298,LA_0084,0
LA_T_9265598,LA_0084,0
LA_T_9529079,LA_0084,0
LA_T_9529868,LA_0084,0
LA_T_9593260,LA_0084,0
LA_T_9603308,LA_0084,0
LA_T_9749112,LA_0084,0
LA_T_9784585,LA_0084,0
LA_T_9881753,LA_0084,0
LA_T_1023546,LA_0085,0
LA_T_1034923,LA_0085,0
LA_T_1114980,LA_0085,0
LA_T_1209325,LA_0085,0
LA_T_1302087,LA_0085,0
LA_T_1338417,LA_0085,0
LA_T_1385311,LA_0085,0
LA_T_1495245,LA_0085,0
LA_T_1563365,LA_0085,0
LA_T_1581753,LA_0085,0
LA_T_1646363,LA_0085,0
LA_T_1691318,LA_0085,0
LA_T_1698724,LA_0085,0
LA_T_1717556,LA_0085,0
LA_T_1922746,LA_0085,0
LA_T_2167549,LA_0085,0
LA_T_2361518,LA_0085,0
LA_T_2366817,LA_0085,0
LA_T_2435826,LA_0085,0
LA_T_2441274,LA_0085,0
LA_T_2653144,LA_0085,0
LA_T_2801814,LA_0085,0
LA_T_2829414,LA_0085,0
LA_T_3064822,LA_0085,0
LA_T_3127267,LA_0085,0
LA_T_3167085,LA_0085,0
LA_T_3197627,LA_0085,0
LA_T_3222760,LA_0085,0
LA_T_3224558,LA_0085,0
LA_T_3228713,LA_0085,0
LA_T_3365001,LA_0085,0
LA_T_3416785,LA_0085,0
LA_T_3446393,LA_0085,0
LA_T_3525725,LA_0085,0
LA_T_3607190,LA_0085,0
LA_T_3686008,LA_0085,0
LA_T_3831604,LA_0085,0
LA_T_3891170,LA_0085,0
LA_T_3963452,LA_0085,0
LA_T_3978678,LA_0085,0
LA_T_4043474,LA_0085,0
LA_T_4100536,LA_0085,0
LA_T_4123333,LA_0085,0
LA_T_4257400,LA_0085,0
LA_T_4406929,LA_0085,0
LA_T_4485359,LA_0085,0
LA_T_4578519,LA_0085,0
LA_T_4615562,LA_0085,0
LA_T_4682842,LA_0085,0
LA_T_4711197,LA_0085,0
