file,label,dataset
LA_T_1487560.npy,0,ASVspoof
LA_T_1569908.npy,0,ASVspoof
LA_T_1584182.npy,0,ASVspoof
LA_T_1585521.npy,0,ASVspoof
LA_T_1623473.npy,0,ASVspoof
LA_T_1667973.npy,0,ASVspoof
LA_T_1756992.npy,0,ASVspoof
LA_T_1792767.npy,0,ASVspoof
LA_T_1830509.npy,0,ASVspoof
LA_T_1908512.npy,0,ASVspoof
LA_T_1923872.npy,0,ASVspoof
LA_T_1931571.npy,0,ASVspoof
LA_T_1934754.npy,0,ASVspoof
LA_T_2043279.npy,0,ASVspoof
LA_T_2130583.npy,0,ASVspoof
LA_T_2147641.npy,0,ASVspoof
LA_T_2216602.npy,0,ASVspoof
LA_T_2217523.npy,0,ASVspoof
LA_T_2520647.npy,0,ASVspoof
LA_T_2618051.npy,0,ASVspoof
LA_T_2675422.npy,0,ASVspoof
LA_T_2699884.npy,0,ASVspoof
LA_T_2925763.npy,0,ASVspoof
LA_T_3026804.npy,0,ASVspoof
LA_T_3068473.npy,0,ASVspoof
LA_T_3119779.npy,0,ASVspoof
LA_T_3171621.npy,0,ASVspoof
LA_T_3208992.npy,0,ASVspoof
LA_T_3226167.npy,0,ASVspoof
LA_T_3301728.npy,0,ASVspoof
LA_T_3324636.npy,0,ASVspoof
LA_T_3362906.npy,0,ASVspoof
LA_T_3513521.npy,0,ASVspoof
LA_T_3517928.npy,0,ASVspoof
LA_T_3524074.npy,0,ASVspoof
LA_T_3583591.npy,0,ASVspoof
LA_T_3611811.npy,0,ASVspoof
LA_T_3659915.npy,0,ASVspoof
LA_T_3661578.npy,0,ASVspoof
LA_T_3704574.npy,0,ASVspoof
LA_T_3748161.npy,0,ASVspoof
LA_T_3782527.npy,0,ASVspoof
LA_T_3915181.npy,0,ASVspoof
LA_T_3925776.npy,0,ASVspoof
LA_T_3963536.npy,0,ASVspoof
LA_T_4068159.npy,0,ASVspoof
LA_T_4169604.npy,0,ASVspoof
LA_T_4198628.npy,0,ASVspoof
LA_T_4210946.npy,0,ASVspoof
LA_T_4369129.npy,0,ASVspoof
LA_T_4451463.npy,0,ASVspoof
LA_T_4481879.npy,0,ASVspoof
LA_T_4486316.npy,0,ASVspoof
LA_T_4638884.npy,0,ASVspoof
LA_T_4710044.npy,0,ASVspoof
LA_T_4710920.npy,0,ASVspoof
LA_T_4740750.npy,0,ASVspoof
LA_T_4769298.npy,0,ASVspoof
LA_T_4772321.npy,0,ASVspoof
LA_T_4817040.npy,0,ASVspoof
LA_T_4860349.npy,0,ASVspoof
LA_T_4940666.npy,0,ASVspoof
LA_T_4991041.npy,0,ASVspoof
LA_T_5043225.npy,0,ASVspoof
LA_T_5103637.npy,0,ASVspoof
LA_T_5167256.npy,0,ASVspoof
LA_T_5353096.npy,0,ASVspoof
LA_T_5408992.npy,0,ASVspoof
LA_T_5443164.npy,0,ASVspoof
LA_T_5533183.npy,0,ASVspoof
LA_T_5599339.npy,0,ASVspoof
LA_T_5787857.npy,0,ASVspoof
LA_T_5890305.npy,0,ASVspoof
LA_T_6058119.npy,0,ASVspoof
LA_T_6078773.npy,0,ASVspoof
LA_T_6253524.npy,0,ASVspoof
LA_T_6368265.npy,0,ASVspoof
LA_T_6441166.npy,0,ASVspoof
LA_T_6496177.npy,0,ASVspoof
LA_T_6551574.npy,0,ASVspoof
LA_T_6554775.npy,0,ASVspoof
LA_T_6632006.npy,0,ASVspoof
LA_T_6666532.npy,0,ASVspoof
LA_T_6726155.npy,0,ASVspoof
LA_T_6766056.npy,0,ASVspoof
LA_T_6774071.npy,0,ASVspoof
LA_T_6795804.npy,0,ASVspoof
LA_T_6835345.npy,0,ASVspoof
LA_T_6946670.npy,0,ASVspoof
LA_T_7220833.npy,0,ASVspoof
LA_T_7278711.npy,0,ASVspoof
LA_T_7327413.npy,0,ASVspoof
LA_T_7367042.npy,0,ASVspoof
LA_T_7468662.npy,0,ASVspoof
LA_T_7667225.npy,0,ASVspoof
LA_T_7696598.npy,0,ASVspoof
LA_T_7815754.npy,0,ASVspoof
LA_T_7816568.npy,0,ASVspoof
LA_T_7851926.npy,0,ASVspoof
LA_T_8038233.npy,0,ASVspoof
LA_T_8040847.npy,0,ASVspoof
LA_T_8147741.npy,0,ASVspoof
LA_T_8193150.npy,0,ASVspoof
LA_T_8219979.npy,0,ASVspoof
LA_T_8230959.npy,0,ASVspoof
LA_T_8337767.npy,0,ASVspoof
LA_T_8374631.npy,0,ASVspoof
LA_T_8448396.npy,0,ASVspoof
LA_T_8522600.npy,0,ASVspoof
LA_T_8597023.npy,0,ASVspoof
LA_T_8597829.npy,0,ASVspoof
LA_T_8639914.npy,0,ASVspoof
LA_T_8705208.npy,0,ASVspoof
LA_T_8793633.npy,0,ASVspoof
LA_T_8806097.npy,0,ASVspoof
LA_T_8970804.npy,0,ASVspoof
LA_T_9075670.npy,0,ASVspoof
LA_T_9101277.npy,0,ASVspoof
LA_T_9390369.npy,0,ASVspoof
LA_T_9392229.npy,0,ASVspoof
LA_T_9408141.npy,0,ASVspoof
LA_T_9502120.npy,0,ASVspoof
LA_T_9634249.npy,0,ASVspoof
LA_T_9675042.npy,0,ASVspoof
LA_T_9728429.npy,0,ASVspoof
LA_T_9772981.npy,0,ASVspoof
LA_T_9778924.npy,0,ASVspoof
LA_T_9884197.npy,0,ASVspoof
LA_T_9955851.npy,0,ASVspoof
LA_T_9983805.npy,0,ASVspoof
LA_T_1031233.npy,0,ASVspoof
LA_T_1126222.npy,0,ASVspoof
LA_T_1188742.npy,0,ASVspoof
LA_T_1197695.npy,0,ASVspoof
LA_T_1261884.npy,0,ASVspoof
LA_T_1269847.npy,0,ASVspoof
LA_T_1504888.npy,0,ASVspoof
LA_T_1555189.npy,0,ASVspoof
LA_T_1662467.npy,0,ASVspoof
LA_T_1678844.npy,0,ASVspoof
LA_T_1745865.npy,0,ASVspoof
LA_T_1785278.npy,0,ASVspoof
LA_T_1793666.npy,0,ASVspoof
LA_T_1864383.npy,0,ASVspoof
LA_T_1873366.npy,0,ASVspoof
LA_T_1897788.npy,0,ASVspoof
LA_T_1914243.npy,0,ASVspoof
LA_T_1933449.npy,0,ASVspoof
LA_T_2193944.npy,0,ASVspoof
LA_T_2226656.npy,0,ASVspoof
LA_T_2304357.npy,0,ASVspoof
LA_T_2347217.npy,0,ASVspoof
LA_T_2376874.npy,0,ASVspoof
LA_T_2406356.npy,0,ASVspoof
LA_T_2419538.npy,0,ASVspoof
LA_T_2476165.npy,0,ASVspoof
LA_T_2535749.npy,0,ASVspoof
LA_T_2560383.npy,0,ASVspoof
LA_T_2709262.npy,0,ASVspoof
LA_T_2824772.npy,0,ASVspoof
LA_T_3022241.npy,0,ASVspoof
LA_T_3059635.npy,0,ASVspoof
LA_T_3060760.npy,0,ASVspoof
LA_T_3163425.npy,0,ASVspoof
LA_T_3325988.npy,0,ASVspoof
LA_T_3492130.npy,0,ASVspoof
LA_T_3508559.npy,0,ASVspoof
LA_T_3649480.npy,0,ASVspoof
LA_T_3729389.npy,0,ASVspoof
LA_T_3774973.npy,0,ASVspoof
LA_T_3812469.npy,0,ASVspoof
LA_T_3843638.npy,0,ASVspoof
LA_T_3865816.npy,0,ASVspoof
LA_T_3983390.npy,0,ASVspoof
LA_T_4027900.npy,0,ASVspoof
LA_T_4255653.npy,0,ASVspoof
LA_T_4302417.npy,0,ASVspoof
LA_T_4348949.npy,0,ASVspoof
LA_T_4396533.npy,0,ASVspoof
LA_T_4428088.npy,0,ASVspoof
LA_T_4486346.npy,0,ASVspoof
LA_T_4543133.npy,0,ASVspoof
LA_T_4591528.npy,0,ASVspoof
LA_T_4652434.npy,0,ASVspoof
LA_T_4667091.npy,0,ASVspoof
LA_T_4678612.npy,0,ASVspoof
LA_T_4734861.npy,0,ASVspoof
LA_T_4811800.npy,0,ASVspoof
LA_T_4855072.npy,0,ASVspoof
LA_T_4890539.npy,0,ASVspoof
LA_T_4927126.npy,0,ASVspoof
LA_T_4983711.npy,0,ASVspoof
LA_T_5294797.npy,0,ASVspoof
LA_T_5383824.npy,0,ASVspoof
LA_T_5481571.npy,0,ASVspoof
LA_T_5675574.npy,0,ASVspoof
LA_T_5759484.npy,0,ASVspoof
LA_T_5786461.npy,0,ASVspoof
LA_T_5900964.npy,0,ASVspoof
LA_T_5918833.npy,0,ASVspoof
LA_T_5949193.npy,0,ASVspoof
LA_T_5973899.npy,0,ASVspoof
LA_T_6150466.npy,0,ASVspoof
LA_T_6212732.npy,0,ASVspoof
LA_T_6362766.npy,0,ASVspoof
LA_T_6371068.npy,0,ASVspoof
LA_T_6457872.npy,0,ASVspoof
LA_T_6521388.npy,0,ASVspoof
LA_T_6531051.npy,0,ASVspoof
LA_T_6540438.npy,0,ASVspoof
LA_T_6620806.npy,0,ASVspoof
LA_T_6668176.npy,0,ASVspoof
LA_T_6763611.npy,0,ASVspoof
LA_T_6799312.npy,0,ASVspoof
LA_T_6813958.npy,0,ASVspoof
LA_T_6949400.npy,0,ASVspoof
LA_T_6995687.npy,0,ASVspoof
LA_T_7000444.npy,0,ASVspoof
LA_T_7024437.npy,0,ASVspoof
LA_T_7024613.npy,0,ASVspoof
LA_T_7234808.npy,0,ASVspoof
LA_T_7254652.npy,0,ASVspoof
LA_T_7344886.npy,0,ASVspoof
LA_T_7504201.npy,0,ASVspoof
LA_T_7515281.npy,0,ASVspoof
LA_T_7566470.npy,0,ASVspoof
LA_T_7613910.npy,0,ASVspoof
LA_T_7746591.npy,0,ASVspoof
LA_T_7855509.npy,0,ASVspoof
LA_T_7861379.npy,0,ASVspoof
LA_T_7866363.npy,0,ASVspoof
LA_T_7944475.npy,0,ASVspoof
LA_T_7974354.npy,0,ASVspoof
LA_T_7974410.npy,0,ASVspoof
LA_T_7974459.npy,0,ASVspoof
LA_T_8032109.npy,0,ASVspoof
LA_T_8049822.npy,0,ASVspoof
LA_T_8156237.npy,0,ASVspoof
LA_T_8214917.npy,0,ASVspoof
LA_T_8387777.npy,0,ASVspoof
LA_T_8423394.npy,0,ASVspoof
LA_T_8503822.npy,0,ASVspoof
LA_T_8520270.npy,0,ASVspoof
LA_T_8760338.npy,0,ASVspoof
LA_T_8791339.npy,0,ASVspoof
LA_T_8865587.npy,0,ASVspoof
LA_T_8918938.npy,0,ASVspoof
LA_T_8987811.npy,0,ASVspoof
LA_T_8989127.npy,0,ASVspoof
LA_T_9189420.npy,0,ASVspoof
LA_T_9203438.npy,0,ASVspoof
LA_T_9226313.npy,0,ASVspoof
LA_T_9275052.npy,0,ASVspoof
LA_T_9320200.npy,0,ASVspoof
LA_T_9402563.npy,0,ASVspoof
LA_T_9519970.npy,0,ASVspoof
LA_T_9565794.npy,0,ASVspoof
LA_T_9644594.npy,0,ASVspoof
LA_T_9660280.npy,0,ASVspoof
LA_T_9673436.npy,0,ASVspoof
LA_T_9717737.npy,0,ASVspoof
LA_T_9923341.npy,0,ASVspoof
LA_T_1011221.npy,0,ASVspoof
LA_T_1158098.npy,0,ASVspoof
LA_T_1483721.npy,0,ASVspoof
LA_T_1590181.npy,0,ASVspoof
LA_T_1622807.npy,0,ASVspoof
LA_T_1831818.npy,0,ASVspoof
LA_T_1878391.npy,0,ASVspoof
LA_T_1895676.npy,0,ASVspoof
LA_T_1948575.npy,0,ASVspoof
LA_T_1963829.npy,0,ASVspoof
LA_T_1970201.npy,0,ASVspoof
LA_T_2109303.npy,0,ASVspoof
LA_T_2280500.npy,0,ASVspoof
LA_T_2450169.npy,0,ASVspoof
LA_T_2454697.npy,0,ASVspoof
LA_T_2474244.npy,0,ASVspoof
LA_T_2547007.npy,0,ASVspoof
LA_T_2579152.npy,0,ASVspoof
LA_T_2822179.npy,0,ASVspoof
LA_T_2852133.npy,0,ASVspoof
